customerID,companyName,contactName,contactTitle,city,country,segment,industry,registrationDate,creditLimit
AZZXZ,"Fernandez, Castro and Suarez",Valentin Juana Perez,Procurement Specialist,Resistencia,Argentina,Retail,Technology,2018-01-14,67394.92
KXROV,精芯信息有限公司,赵兵,Order Administrator,敏县,China,Small Business,Education,2023-11-19,138301.57
TRWFG,Johnson-James,Eric Valencia,Owner,Harriston,USA,Small Business,Education,2019-11-04,71467.34
HDQNJ,Infraestructuras CE S.L.,Samanta Haro-Herranz,Procurement Specialist,Ávila,Spain,Retail,Hospitality,2018-10-24,149430.24
PJPER,Owen PLC,Alex Gomez,Supply Chain Manager,Matthewfort,USA,Small Business,Retail,2020-05-25,238208.76
EGOCE,Textor GmbH,Carmine Roskoth,Order Administrator,Böblingen,Germany,Corporate,Manufacturing,2020-07-29,166627.56
TSZZQ,Lee-Franklin,Hannah Zimmerman,Operations Manager,West Charles,USA,Wholesale,Food & Beverage,2021-05-25,141724.42
YWDNC,Nousiainen Lassila As Oy,Inkeri Vesterinen,Operations Manager,Rauma,Finland,Small Business,Food & Beverage,2025-04-18,108021.22
JXDKT,Ribeiro Costela - EI,Dra. Maria Santos,Accounting Manager,Rios Paulista,Brazil,Corporate,Healthcare,2018-07-06,788097.76
HZVHG,Corporacin Ontiveros-Arredondo,Ruby Vergara Carranza,Purchasing Manager,San Catalina los bajos,Mexico,Corporate,Healthcare,2024-06-13,226965.3
SVLRL,"Parker, Ruiz and Padilla",Craig Solis,Operations Manager,Derrickhaven,USA,Retail,Food & Beverage,2024-06-11,222666.73
MTMQD,Neureuther KG,Corina Lübs MBA.,Owner,Bremen,Germany,Wholesale,Hospitality,2024-02-03,82617.97
HONGM,Huijbrechts Groep,Renske Ellis-Cornelissen,Procurement Specialist,Megen,Netherlands,Corporate,Food & Beverage,2024-06-01,802737.6
LSUTQ,Proyectos Aguirre-Escobedo,Lic. Cristobal Campos,Marketing Manager,Nueva Kirguistán,Mexico,Retail,Manufacturing,2022-10-10,39904.42
PYDGJ,"Thomas, Robertson and Parsons",Dr Graham Mason,Operations Manager,Helenburgh,UK,Small Business,Retail,2019-02-16,116717.06
LIECU,Myers Group,Mark Young,Procurement Specialist,Lake Michael,USA,Retail,Retail,2021-11-29,27842.44
HIZFJ,Frei Walder AG,Vincent Hunziker,Procurement Specialist,Uzwil,Switzerland,Corporate,Technology,2018-09-08,725928.9
ONHVA,Albuquerque,Benjamim Ramos,Logistics Coordinator,Dias de Dias,Brazil,Wholesale,Manufacturing,2025-01-28,360037.99
QWUGR,(유) 고구려,손명숙,Supply Chain Manager,하남시,South Korea,Small Business,Transportation,2021-12-19,18714.54
SSGPN,Weller GmbH,Ingo Holt,Marketing Manager,Ansbach,Germany,Corporate,Food & Beverage,2023-09-12,192702.77
IKWSS,Rabitsch & Günther e.V.,David Neuhauser,Operations Manager,Schrems,Austria,Small Business,Manufacturing,2022-10-17,105819.8
QNUNT,Amaral,Gaspar Fonseca,Procurement Specialist,Oliveira de Azeméis,Portugal,Wholesale,Healthcare,2024-12-14,545245.01
CFOQH,Chadha Inc,Upadhriti Sule,VP of Purchasing,Proddatur,India,Small Business,Construction,2019-04-21,38091.62
COTEY,Kaiser & Schmidt e.V.,William Feichtner,Order Administrator,Peuerbach,Austria,Retail,Food & Beverage,2022-09-20,26409.23
FMKKF,Jones LLC,Miss Beverley Simmons,Supply Chain Manager,Clarkestad,UK,Small Business,Education,2021-07-26,76554.63
YWROS,Koivula Kettunen As Oy,Krista Hänninen-Tikkanen,Procurement Specialist,Rantasalmi,Finland,Small Business,Retail,2018-10-17,203472.24
AOQAA,"Gradenigo, Gagliardi e Ceravolo Group",Romolo Berengario,Logistics Coordinator,Karthaus,Italy,Corporate,Agriculture,2025-03-17,826147.38
PKIII,Bahena-Calvillo S.A.,Estela Teresa Haro Vargas,Order Administrator,Vieja Congo,Mexico,Corporate,Construction,2021-07-17,778858.08
OKCSR,"Zacharia, Narayanan and Thaman",Bhavna Sekhon,Owner,Maheshtala,India,Government,Food & Beverage,2019-08-13,102973.32
YNMEE,"Jones, Anderson and Hancock",Connie Ellison,Sales Representative,East Valeriestad,USA,Small Business,Manufacturing,2022-06-29,219759.66
PKJRQ,"Terry, Cox and Murray",Tiffany Pham,Procurement Specialist,East Robertburgh,Australia,Corporate,Food & Beverage,2025-05-14,952358.2
LPEIE,Lee Ltd,Miss Abbie Archer,Marketing Manager,Lake Martynview,UK,Retail,Manufacturing,2019-06-03,55389.63
IYMRR,Engen BA,Sander Gundersen,Operations Manager,Jørgenvær,Norway,Small Business,Manufacturing,2023-10-31,226284.14
DUTNM,Caboto-Grimani e figli,Adriano Bertoni,Owner,Ardea,Italy,Corporate,Hospitality,2022-09-19,58621.33
PPGMM,Gillespie Group,Jonathan Flores,VP of Purchasing,Romerohaven,Australia,Retail,Retail,2024-10-06,217525.59
UCROA,Dorsey-Flores,Mr. Thomas Lopez,Accounting Manager,Jefferytown,USA,Retail,Technology,2018-04-30,222410.44
PMRMU,Verhaegen VOF,Wim Engelen,Logistics Coordinator,Ohain,Belgium,Corporate,Hospitality,2022-11-02,763163.73
TJLRG,Frederick-Dyer,Jacob Gutierrez,Logistics Coordinator,Martinport,USA,Corporate,Retail,2025-03-23,380851.6
YWOSW,"Johnson, Roberts and Lara",Connie Joseph,Order Administrator,Gomezchester,USA,Small Business,Technology,2024-05-30,124956.96
AZTTR,"Kirby, Fuller and Collins",Chelsea Newman-Ross,Sales Representative,Websterborough,UK,Small Business,Healthcare,2020-05-08,164852.36
LKYKR,Warren PLC,Mrs Rachael Frost,Purchasing Manager,Evansshire,UK,Corporate,Technology,2020-09-14,133759.12
QPRRG,"Ortiz, Mccormick and Smith",Margaret Hammond,Supply Chain Manager,Lake Jeffery,Canada,Small Business,Transportation,2023-07-30,86767.72
GPTPB,株式会社木村電気,山口 里佳,Supply Chain Manager,いすみ市,Japan,Wholesale,Technology,2018-08-30,669288.65
ZBKKS,Freudenberger,Dr. Gotthold Davids,Purchasing Manager,Höxter,Germany,Wholesale,Food & Beverage,2020-08-24,285059.67
GLMTY,"Walters, Combs and Gonzalez",Crystal Sanders,Logistics Coordinator,West Chadberg,USA,Wholesale,Food & Beverage,2025-01-05,656543.9
NCTJW,Diaz-Lopez,Isabella Rodriguez,Marketing Manager,Santa Fe,Argentina,Retail,Transportation,2021-08-25,188413.05
QPJEX,Wolfe and Sons,Albert Griffin,Sales Representative,Meg Ville,Ireland,Wholesale,Construction,2020-05-02,254754.57
KLSIH,"Gupta, Dua and Ganesan",Bachittar Chahal,Supply Chain Manager,Tezpur,India,Small Business,Food & Beverage,2020-12-14,121179.82
SXJTY,Pacheco Figueiredo S/A,Leonor Soares,Order Administrator,Guarda,Portugal,Corporate,Agriculture,2022-07-10,223926.7
MBDGU,Bárbara Garcia Mariscal S.L.,Jesusa Amador Ayuso,Purchasing Manager,Málaga,Spain,Corporate,Retail,2019-03-03,421540.14
MGABL,Guerra,Maria Júlia Garcia,Procurement Specialist,Sales da Prata,Brazil,Wholesale,Manufacturing,2019-08-31,79913.25
CDPBG,Bazin S.A.S.,François Paul du Bodin,Logistics Coordinator,Normand,France,Small Business,Education,2023-07-28,20465.46
UTMRX,"Smith, Murphy and Riley",Mark Martin,Order Administrator,Sparksfurt,Canada,Small Business,Retail,2020-11-06,43008.94
JDOOR,株式会社岡田保険,中村 裕太,Sales Associate,横浜市南区,Japan,Corporate,Retail,2019-03-11,779389.83
WEYUJ,Pires da Rosa e Filhos,Ágatha Silva,Sales Representative,Melo,Brazil,Small Business,Transportation,2025-03-15,134153.05
JXJXQ,Bigot,Étienne Valette,Accounting Manager,Fleury,France,Small Business,Retail,2022-10-13,105581.93
WMKRI,"Peña, Otero y Cantú",Jesús Camarillo Lugo,Operations Manager,San Asunción los altos,Mexico,Government,Agriculture,2018-05-12,566240.15
YDOJR,Varghese-Randhawa,Yadavi Raju,Procurement Specialist,Tadepalligudem,India,Small Business,Agriculture,2025-03-31,122644.85
IYJAR,Hermann Schleich GbR,Pietro Henschel,Procurement Specialist,Borken,Germany,Corporate,Food & Beverage,2021-11-24,354057.46
AXORK,Howell-Nguyen,Crystal Evans,Supply Chain Manager,Port Annaside,USA,Small Business,Manufacturing,2019-09-16,67141.49
PLVSY,Heinz,Jörgen Hentschel,Sales Associate,Cottbus,Germany,Corporate,Technology,2020-12-17,796515.66
TGFHL,"Bates, Jones and Grant",Mr Brandon Lee,Accounting Manager,South Valerie,UK,Wholesale,Technology,2022-07-07,731198.47
MXDUY,Welch PLC,April Parsons,Sales Associate,East Sarah,USA,Retail,Retail,2018-03-18,127989.66
BAFHO,Lewis-Mason,Andre Burton,VP of Purchasing,New Cory,Canada,Small Business,Manufacturing,2019-02-20,246801.06
ZCHIQ,Hebert and Sons,Jennifer Wolf,Accounting Manager,Lake Carl,USA,Small Business,Technology,2023-10-04,11473.05
XOEBJ,Chevalier Brun S.A.R.L.,Éric Moulin,Supply Chain Manager,Sainte Christine-les-Bains,France,Small Business,Healthcare,2018-04-06,244244.13
ANTIC,Gnatz KG,Liselotte Bähr,Procurement Specialist,Burg,Germany,Corporate,Manufacturing,2022-12-20,510454.92
KJPQN,Tucker-Flores,Melissa Smith,Procurement Specialist,East Dianaland,Australia,Small Business,Manufacturing,2025-02-16,128961.47
RXWLG,Melton-Cameron,Samantha Thompson,VP of Purchasing,Melissahaven,Canada,Small Business,Manufacturing,2019-10-15,240001.49
UPKXG,Mueller PLC,Karen Watson,Supply Chain Manager,West Justinfort,USA,Small Business,Education,2020-04-13,122328.54
MGQCF,Noël S.A.R.L.,Robert Sauvage,Accounting Manager,Saint Christine,France,Small Business,Transportation,2019-01-20,95451.7
BWQYT,(주) 모두금고,김현준,Procurement Specialist,옥천군,South Korea,Small Business,Education,2021-11-23,125730.2
NZDEP,Schulten & Heijmans,Sten Mathol,VP of Purchasing,Giethoorn,Netherlands,Wholesale,Food & Beverage,2018-11-06,259673.33
HTLJO,"Maldonado, Johnson and Callahan",Cindy Baker,Accounting Manager,New Jesusstad,USA,Corporate,Construction,2019-05-27,113799.35
HEKWT,Cruz-Ward,Amanda Martin,Operations Manager,North Corey,USA,Corporate,Retail,2021-07-03,229021.64
YXUTI,Swanson-Martin,Natasha Jackson,Marketing Manager,Snydertown,USA,Small Business,Healthcare,2018-10-05,219811.68
YIXPO,Kühnert GmbH & Co. KG,Birger Löwer,Supply Chain Manager,Witzenhausen,Germany,Small Business,Retail,2022-01-09,128423.44
DKAMM,"Taylor, Harper and White",Colin Sanders,VP of Purchasing,Karenchester,Australia,Small Business,Transportation,2021-04-25,128540.6
DSMEW,Carlsson AB,Lars Arvidsson-Månsson,Sales Associate,Borås,Sweden,Corporate,Construction,2022-10-20,935369.02
PVSWV,Carre et Fils,Jules Philippe,Sales Associate,Sainte RenéeBourg,France,Corporate,Transportation,2018-06-15,674479.34
NIIAW,Brislane-Nolty,Serena MacInerney,Owner,Jamie-Lee Ville,Ireland,Government,Manufacturing,2021-10-05,627138.65
BSPEP,Rogge GmbH,Dipl.-Ing. Ingetraud Bolander,Logistics Coordinator,Nordhausen,Germany,Retail,Food & Beverage,2021-10-12,173135.82
LGEYK,Hayes-Vasquez,Kristin Barber,Sales Representative,Lake Shannonview,USA,Small Business,Retail,2022-12-12,89679.77
AQRTL,Kambs GmbH & Co. OHG,Ing. Gottlob Trupp B.Sc.,Purchasing Manager,Nordhausen,Germany,Corporate,Transportation,2024-10-06,353513.37
VYYLH,Jackson-Davidson,Mrs. Molly Dunn,VP of Purchasing,North Melanieside,Canada,Small Business,Hospitality,2024-10-20,180586.06
WORZR,Smith Inc,Christopher Mckenzie,Accounting Manager,Anthonyborough,Canada,Corporate,Education,2024-05-14,726248.02
RUJTI,"Balasubramanian, Bora and Baral",Ayushman Gola,VP of Purchasing,Kalyan-Dombivli,India,Small Business,Technology,2021-01-03,132785.56
YALSA,Dijkstra Groep,Maja Scharroo-van Oirschot,Purchasing Manager,Budel-Dorplein,Netherlands,Wholesale,Food & Beverage,2023-05-22,321340.85
EUNIO,Binner Staude GmbH,Katrin Kitzmann,Procurement Specialist,Reutlingen,Germany,Small Business,Food & Beverage,2021-04-07,207846.27
WNILW,"Hawkins, Crane and Mccoy",Steven Floyd,Procurement Specialist,Mariamouth,USA,Wholesale,Hospitality,2023-07-14,234369.44
OIFCG,Ketola Oy,Olli Turunen,Sales Associate,Vesilahti,Finland,Government,Construction,2018-06-20,167146.44
JFKGX,Hänninen ry,Ritva Koivisto-Kuusisto,Marketing Manager,Saltvik,Finland,Retail,Technology,2021-04-16,195699.11
YLENL,Nigam and Sons,Mohini Balakrishnan,VP of Purchasing,Karawal Nagar,India,Small Business,Technology,2018-04-17,121326.82
YOLGX,Zobel AG,Hildegard Jäkel B.Eng.,Order Administrator,Neuruppin,Germany,Corporate,Food & Beverage,2024-07-09,352528.85
QXMRJ,Baria-Dayal,Samesh Agrawal,Owner,Etawah,India,Corporate,Retail,2025-03-04,361799.05
TQTOA,Supermercados Vargas & Asociados S.Com.,Felix Falcó Comas,Procurement Specialist,Salamanca,Spain,Retail,Education,2024-11-15,134506.63
INTUQ,"Chapman, Norris and Patel",Kristi Bowers,Owner,Jeannefort,USA,Small Business,Retail,2019-04-24,75591.86
UCBMY,Bernard-Harvey,Cheryl Fuller,Accounting Manager,Jackietown,USA,Small Business,Hospitality,2019-03-24,104486.48
RLRCI,Johnson-Ochoa,Jonathan Wade,Order Administrator,Lake Catherine,USA,Small Business,Technology,2021-12-17,26886.46
AHRJB,"Llamas, Tejeda y Lira",Celia Zoé Rentería Guzmán,Accounting Manager,Vieja Uruguay,Mexico,Small Business,Manufacturing,2023-09-08,13309.62
PDMKX,Ceja-Grijalva S. R.L. de C.V.,Perla Uribe Peña,Supply Chain Manager,San Leticia de la Montaña,Mexico,Government,Technology,2023-11-30,689321.14
QIQTW,Sforza e figli,Dott. Gianpietro Mazzacurati,VP of Purchasing,Selegas,Italy,Wholesale,Food & Beverage,2025-01-14,692227.89
RFFHD,"Moore, Christian and Jenkins",Devin Brown,Sales Representative,Hayleyberg,USA,Small Business,Education,2018-09-09,193947.78
CASGB,图龙信息信息有限公司,张丽娟,Accounting Manager,马鞍山市,China,Retail,Retail,2023-12-29,68855.51
WPVKS,"Echeverría, Gamboa y Esquivel",María Luisa Alonso Limón Leal,VP of Purchasing,San José los bajos,Mexico,Small Business,Food & Beverage,2023-12-28,183759.64
FXSAS,Singh Ltd,Christina Pitts,Logistics Coordinator,North Chris,USA,Small Business,Agriculture,2021-07-02,200762.94
QVCAO,Ruppert Hettner GmbH,Iwona Segebahn,Purchasing Manager,Eggenfelden,Germany,Wholesale,Food & Beverage,2023-09-26,434355.96
LBVYN,Lefort S.A.S.,Lucy Colin-Toussaint,Purchasing Manager,Hoareau,France,Retail,Technology,2019-10-13,240015.52
CXFQH,联通时科科技有限公司,韩佳,Supply Chain Manager,桂英县,China,Corporate,Retail,2022-10-23,572040.1
CGGKZ,Hermann OHG mbH,Evamaria Gieß-Schaaf,Order Administrator,Einbeck,Germany,Small Business,Hospitality,2019-11-24,42922.95
KDKNK,"Martin, Stevens and Walker",Arthur Young,Sales Representative,Leahshire,UK,Wholesale,Construction,2024-02-01,282125.13
TPIHA,Dupuis,Antoine Barthelemy,Owner,Mathieu,France,Small Business,Agriculture,2019-12-16,156139.34
MGFTU,Evrard S.A.,Olivier-Roland Schmitt,Purchasing Manager,Rousseau,France,Retail,Food & Beverage,2020-07-18,223982.54
YVGXG,Hess-Grant,Patrick Bright,Purchasing Manager,Lake Wesleyberg,USA,Retail,Education,2019-11-18,14038.51
TJLHI,Strong-Allen,Mark Petersen,VP of Purchasing,Caseport,USA,Small Business,Retail,2019-07-17,151900.8
THZGR,Bondumier Group,Luciana Andreozzi-Ravaglioli,Supply Chain Manager,Tereglio,Italy,Wholesale,Hospitality,2023-07-09,630537.5
VOGNV,Bühler Vogt AG,Rosaria Schoch,Sales Representative,Küssnacht,Switzerland,Corporate,Healthcare,2023-08-15,820055.29
LPYTI,Construcción Colom & Asociados S.Coop.,María Belén Arco Polo,Sales Representative,Álava,Spain,Wholesale,Technology,2021-03-08,26762.23
HRIGT,Romiti-Brancaccio Group,Adriana Camicione,Accounting Manager,Trignano Nel Frignano,Italy,Corporate,Retail,2024-09-30,463564.02
JHIIC,Smith-Acosta,Jason Smith,Marketing Manager,Kathleenburgh,USA,Corporate,Technology,2024-10-27,733878.82
FGDRI,Fito Ricart Vidal S.L.N.E,Basilio Duque Barrena,Owner,Ávila,Spain,Small Business,Education,2019-12-25,71926.75
ZJDMA,"Williamson, Phillips and Watson",Lisa Hines,Sales Associate,Wagnerview,USA,Retail,Agriculture,2019-03-25,161460.11
HWXSL,Jourdan SA,Augustin Lopes Le Dufour,Operations Manager,Michaud,France,Corporate,Technology,2018-02-07,228739.99
REQMY,Wilson-Jones,Lindsey Watts,Logistics Coordinator,Townsendstad,UK,Wholesale,Retail,2022-05-04,319864.49
GEKLX,Stone LLC,Michelle Greene,Sales Associate,Hesterfort,USA,Small Business,Technology,2023-03-25,221111.65
NNDQH,Bowen Group,Leon Heath-Wright,Sales Associate,West Terryfort,UK,Small Business,Transportation,2021-07-31,161840.48
HRZHP,Delmas,Françoise Perrier du Gay,Marketing Manager,Sainte Thierry,France,Wholesale,Healthcare,2023-05-25,327384.17
XEWSW,Thomas PLC,Sylvia Sharpe,Sales Associate,West Christopherview,UK,Small Business,Construction,2024-02-15,241164.46
RFQXQ,Hudson and Sons,Robert Harmon,Marketing Manager,New Michael,USA,Wholesale,Food & Beverage,2022-02-18,163757.49
XSFCL,Schönland Schüler GmbH,Univ.Prof. Agnieszka Schönland,Owner,Freudenstadt,Germany,Small Business,Manufacturing,2020-09-04,15101.55
RFFRU,"Mcdonald, Stark and Smith",Dr. Robert Miller,VP of Purchasing,New Kellyfurt,USA,Retail,Hospitality,2019-03-29,130462.26
KOAGD,James Ltd,Brian Johnson,Owner,Port Joshua,USA,Retail,Construction,2022-05-14,59409.98
SXQJF,Montenegro Ltda.,Isabel Duarte,Purchasing Manager,Freitas de Goiás,Brazil,Small Business,Healthcare,2020-07-09,143025.11
CMGCI,Ramos,Ravy Vargas,Purchasing Manager,Teixeira de Siqueira,Brazil,Corporate,Technology,2025-01-31,786155.06
KESJH,Johnson-West,Tammy House,Owner,Stephenbury,USA,Retail,Technology,2021-08-22,228648.05
VIYOP,"Industrias Morales, Correa y Menéndez",David de la Rosa Menéndez,Sales Representative,San Lourdes los bajos,Mexico,Retail,Education,2023-12-11,30667.53
ZDYLQ,"Bergoglio, Bragaglia e Stucchi Group",Ermenegildo Solari,Marketing Manager,Lagundo,Italy,Small Business,Technology,2022-08-28,35716.29
HCWVX,"Jennings, Abbott and Patterson",Christine Weber,Operations Manager,Scottshire,USA,Retail,Food & Beverage,2025-02-13,101697.53
WBOPQ,"Jensen, Thomas and Wilkins",Gina Johnson,Sales Representative,North Annland,Australia,Retail,Technology,2020-07-26,135088.82
JZFOT,Carsten,Friedemann Fechner-Liebelt,Procurement Specialist,München,Germany,Retail,Retail,2024-08-30,32859.11
YMFNZ,Hood PLC,Michael Harris,Purchasing Manager,Brooksbury,USA,Retail,Healthcare,2020-07-02,146748.16
AXEXI,"Mitchell, Jones and Anderson",Christopher Nelson,Logistics Coordinator,Donaldfurt,USA,Government,Retail,2023-12-04,855827.64
AEQHH,Baker Group,Joseph Jimenez,Order Administrator,Lopezberg,USA,Retail,Transportation,2021-11-27,157806.82
VQBEF,"Reyes, Bailey and Morrison",Mary Holt,Purchasing Manager,New Curtisland,Australia,Retail,Retail,2021-08-09,42405.65
FDLRZ,Bellucci-Govoni e figli,Dott. Annunziata Tiepolo,Order Administrator,Tanürz,Italy,Corporate,Hospitality,2020-03-09,331879.28
ROYXM,Tafoya-Madera,Lourdes Úrsula Posada,Order Administrator,Nueva Tailandia,Mexico,Corporate,Hospitality,2018-02-13,530566.95
IPLBM,Gumprich,Emmerich Mude,VP of Purchasing,Wiedenbrück,Germany,Wholesale,Construction,2019-03-10,150932.23
TFKPN,Amorim S.A.,Luísa Valente,Operations Manager,Tondela,Portugal,Wholesale,Education,2025-01-15,734100.63
QHXOO,Rentería y Grijalva y Asociados,Jacobo Reyes,Order Administrator,San Hugo los bajos,Mexico,Corporate,Transportation,2020-08-12,760293.17
QBELD,Reinbacher Windhager AG,Fernando Zangerl,VP of Purchasing,Stockerau,Austria,Retail,Healthcare,2020-06-24,192641.69
SAFGU,"Judge, Gubain and McCrory",Mr. Cathal Clair,Order Administrator,Bronagh Ville,Ireland,Government,Construction,2022-04-21,898996.36
BIAXR,Harris-Carson,Monique Taylor,Marketing Manager,East Denise,USA,Small Business,Food & Beverage,2024-08-02,213055.83
ZVJRF,Knappe OHG mbH,Gerold Sölzer,Sales Associate,Husum,Germany,Wholesale,Retail,2023-08-06,576386.37
YGJHX,Mitschke AG,Hans-Heinrich Hermann-Bachmann,Sales Representative,Dessau,Germany,Corporate,Food & Beverage,2023-12-31,110616.27
LPPIX,Smith-Alexander,Erica Duarte,Accounting Manager,Kevinhaven,USA,Corporate,Hospitality,2021-07-30,623537.16
JOPSA,Despacho Peres-Lira,Dr. Florencia Chacón,Order Administrator,San Ricardo los bajos,Mexico,Small Business,Transportation,2019-11-14,200491.58
JUZJJ,Aguilar Inc,Gabriel Woods,Operations Manager,West Gary,USA,Wholesale,Healthcare,2018-04-02,287095.59
